termId,termUpdate,termName,termType,termCategory,termStatus,termApproval,term_Id,termCreatedDate,termCreatedBy,termModifiedDate,termModifiedBy
"OMII0II1837018289","add","Hypochromic microcytic anaemia","ND","","active","approved",2521,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN2093159855","add","Hypoferric anaemia","ND","","active","approved",2522,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II247420378","add","NHS Direct","ND","","active","approved",2523,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1490842558","add","Post-nasal drip","ND","","active","approved",2524,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1640653974","add","Low iron anaemia","ND","","active","approved",2525,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II148564060","add","Sickle cell disease","ND","","active","approved",2526,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II418591914","add","Sickle cell syndrome","ND","","active","approved",2527,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1238844224","add","Sickle cell trait","ND","","active","approved",2528,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN2116339982","add","Sickle cell haemoglobinopathy","ND","","active","approved",2529,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1213546516","add","Crescent cell anaemia","ND","","active","approved",2530,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1332275009","add","HbSS disease","ND","","active","approved",2531,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1036160732","add","HbS disease","ND","","active","approved",2532,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1830134387","add","Ophthalmic medical practitioner","ND","","active","approved",2533,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II627026481","add","Ophthalmic opticians","ND","","active","approved",2534,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1795273713","add","Haemoglobin S disease","ND","","active","approved",2535,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II65150467","add","Haemoglobin S-S disease","ND","","active","approved",2536,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1570834439","add","Homozygous HbS syndrome","ND","","active","approved",2537,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1844191220","add","Splenic sequestration syndrome","ND","","active","approved",2538,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1701340844","add","SCA","ND","","active","approved",2539,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1959660743","add","Cobalamin deficiency","ND","","active","approved",2540,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN902558480","add","Low serum B12","ND","","active","approved",2541,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II874731170","add","Low B12","ND","","active","approved",2542,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II889118232","add","Folic acid deficiency","ND","","active","approved",2543,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1976299737","add","Folic acid malabsorption","ND","","active","approved",2544,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II650426564","add","Fol deficiency","ND","","active","approved",2545,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1439889177","add","Aplastic crisis","ND","","active","approved",2546,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN609996318","add","Erythroid aplasia","ND","","active","approved",2547,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1601417066","add","Aplasia of bone marrow","ND","","active","approved",2548,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II163228991","add","General physicians","ND","","active","approved",2549,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II2052613643","add","Hypoplastic anaemia","ND","","active","approved",2550,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II524747959","add","Community nurses","ND","","active","approved",2551,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1622015793","add","Bone marrow failure syndrome","ND","","active","approved",2552,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1146155153","add","Aplastic myelosis","ND","","active","approved",2553,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN2044060076","add","Atrophic anaemia","ND","","active","approved",2554,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1775338906","add","Ehrlich anaemia","ND","","active","approved",2555,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1583062720","add","Red cell aplasia","ND","","active","approved",2556,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II579187767","add","Refractory anaemia","ND","","active","approved",2557,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II2028414108","add","Autoimmune haemolytic disease","ND","","active","approved",2558,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1706464516","add","Chronic cold haemagglutinin disease","ND","","active","approved",2559,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1338910307","add","Cold agglutinin disease","ND","","active","approved",2560,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II325256333","add","Cold agglutinin haemoglobinuria","ND","","active","approved",2561,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1391327061","add","Cold agglutinin syndrome","ND","","active","approved",2562,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1901069550","add","Cold antibody-induced HA","ND","","active","approved",2563,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II2117423205","add","Vitamin B12 malabsorption","ND","","active","approved",2564,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II537482507","add","Pubic bone","ND","","active","approved",2565,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II252433893","add","Ilium","ND","","active","approved",2566,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II673822659","add","Addison anaemia","ND","","active","approved",2567,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN185333650","add","Addison-Biermer disease","ND","","active","approved",2568,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II824390598","add","Addisonian anaemia","ND","","active","approved",2569,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II567885871","add","Sacrum","ND","","active","approved",2570,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II15862947","add","Biermer anaemia","ND","","active","approved",2571,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II853424859","add","Coccyx","ND","","active","approved",2572,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II2004474616","add","Pelvic ring","ND","","active","approved",2573,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II822575502","add","Pelvic bones","ND","","active","approved",2574,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II323303388","add","Cock","ND","","active","approved",2575,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1168651172","add","Prick","ND","","active","approved",2576,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1838906464","add","Penile structure","ND","","active","approved",2577,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II632509045","add","Dick","ND","","active","approved",2578,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II714207631","add","HIV infection","ND","","active","approved",2579,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1354183454","add","Phallus","ND","","active","approved",2580,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN2006801639","add","AIDS","ND","","active","approved",2581,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1496347808","add","Ding-a-ling","ND","","active","approved",2582,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN386008427","add","HIV/AIDS","ND","","active","approved",2583,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II811251062","add","Dong","ND","","active","approved",2584,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN77560283","add","AIDS/HIV","ND","","active","approved",2585,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1539235466","add","John Thomas","ND","","active","approved",2586,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1834524748","add","Acquired immune deficiency syndrome","ND","","active","approved",2587,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II590351526","add","Joystick","ND","","active","approved",2588,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1719050147","add","Human immunodeficiency virus infection","ND","","active","approved",2589,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II654027316","add","Male rod","ND","","active","approved",2590,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II553512062","add","Human immune deficiency virus infection","ND","","active","approved",2591,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1251685750","add","Love muscle","ND","","active","approved",2592,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1043808510","add","h.i.v","ND","","active","approved",2593,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1870923780","add","Male member","ND","","active","approved",2594,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1952461110","add","HIV or AIDS","ND","","active","approved",2595,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1374114785","add","Pee-wee","ND","","active","approved",2596,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1432929931","add","HIV and AIDS","ND","","active","approved",2597,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1896140988","add","Pecker","ND","","active","approved",2598,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1179119906","add","HIV & AIDS","ND","","active","approved",2599,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN295476035","add","Acquired immunodeficiency syndrome","ND","","active","approved",2600,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN375061216","add","AIDS virus","ND","","active","approved",2601,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II583314436","add","Retrovirus infection","ND","","active","approved",2602,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1141391005","add","HIV-positive","ND","","active","approved",2603,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN876627546","add","HIV","ND","","active","approved",2604,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN525286984","add","Thoracic pain","ND","","active","approved",2605,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II732142247","add","Pain in chest","ND","","active","approved",2606,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1184134245","add","Pain in thorax","ND","","active","approved",2607,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II2044880031","add","Fear of open spaces","ND","","active","approved",2608,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II337868844","add","Chest wall pain","ND","","active","approved",2609,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II629880379","add","Fear of crowds","ND","","active","approved",2610,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II93348710","add","Angina pectoris","ND","","active","approved",2611,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1762253715","add","Fear of public places","ND","","active","approved",2612,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1348977463","add","Anginal syndrome","ND","","active","approved",2613,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II617574213","add","Cardiac angina","ND","","active","approved",2614,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II2112156407","add","Fear of social functions","ND","","active","approved",2615,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1425976929","add","Acute coronary event","ND","","active","approved",2616,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN252142599","add","Acute coronary heart disease","ND","","active","approved",2617,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1924892032","add","Acute IHD","ND","","active","approved",2618,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II124013032","add","Fear of embarrassment","ND","","active","approved",2619,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN916138653","add","Acute ischaemic heart disease","ND","","active","approved",2620,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN963058061","add","Acute myocardial ischaemia","ND","","active","approved",2621,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN787045297","add","Angina at rest","ND","","active","approved",2622,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1017986976","add","Fear of enclosed spaces","ND","","active","approved",2623,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1585361616","add","Angina decubitus","ND","","active","approved",2624,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II489436566","add","Crescendo angina","ND","","active","approved",2625,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1641952170","add","Fear of lifts","ND","","active","approved",2626,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II1399050848","add","Impending infarction","ND","","active","approved",2627,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0II872989400","add","Impending myocardial infarction","ND","","active","approved",2628,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN230557015","add","Intermediate coronary syndrome","ND","","active","approved",2629,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1985549497","add","Myocardial preinfarction syndrome","ND","","active","approved",2630,"20150721T14:52:25","admin","20150721T14:56:07","admin"
"OMII0IIN1639583212","add","Preinfarction angina","ND","","active","approved",2631,"20150721T14:52:25","admin","20150721T14:56:07","admin"
